Tue Jul 22 00:47:12 IST 2025,100000
2025-07-22 18:25:00.489959,0
2025-07-22 18:26:00.892025,0
2025-07-22 18:27:03.305493,0
2025-07-22 18:28:17.629086,0
2025-07-22 18:29:17.662317,0
2025-07-22 18:30:17.687901,0
2025-07-22 18:31:17.773738,0
2025-07-22 18:32:19.962962,0
2025-07-22 18:33:20.634123,0
2025-07-22 18:34:55.785261,0
2025-10-02 11:42:52.599629,965.25
2025-10-02 16:18:40.289266,965.25
